path,line,function,async,executable_body_lines,executed_body_lines,execution_evidence
networkly_web/assistant/tools.py,241,SettingsConfirmationRequired.__init__,False,2,2,All body lines exercised
networkly_web/assistant/tools.py,246,_s,False,2,2,All body lines exercised
networkly_web/assistant/tools.py,252,_limit,False,5,5,All body lines exercised
networkly_web/assistant/tools.py,260,_iso,False,1,1,All body lines exercised
networkly_web/assistant/tools.py,264,_deadline_source,False,3,3,All body lines exercised
networkly_web/assistant/tools.py,285,_today,False,1,1,All body lines exercised
networkly_web/assistant/tools.py,293,_days_since,False,3,3,All body lines exercised
networkly_web/assistant/tools.py,314,_firm_name,False,3,3,All body lines exercised
networkly_web/assistant/tools.py,325,_schema,False,1,1,All body lines exercised
networkly_web/assistant/tools.py,832,_get_today_queue,False,13,13,All body lines exercised
networkly_web/assistant/tools.py,904,_search_contacts,False,21,21,All body lines exercised
networkly_web/assistant/tools.py,1010,_reply_gaps,False,9,9,All body lines exercised
networkly_web/assistant/tools.py,1034,_median_days,False,4,4,All body lines exercised
networkly_web/assistant/tools.py,1047,_get_contact,False,12,12,All body lines exercised
networkly_web/assistant/tools.py,1133,_search_opportunities,False,25,25,All body lines exercised
networkly_web/assistant/tools.py,1183,_search_opportunities._row,False,1,1,All body lines exercised
networkly_web/assistant/tools.py,1204,_get_firm,False,21,21,All body lines exercised
networkly_web/assistant/tools.py,1306,_get_my_firms,False,18,18,All body lines exercised
networkly_web/assistant/tools.py,1382,_get_calendar,False,9,9,All body lines exercised
networkly_web/assistant/tools.py,1436,_get_my_pipeline,False,8,8,All body lines exercised
networkly_web/assistant/tools.py,1475,_get_situation,False,18,10,Some body lines exercised
networkly_web/assistant/tools.py,1542,_nth_weekday,False,3,3,All body lines exercised
networkly_web/assistant/tools.py,1551,_last_weekday,False,4,4,All body lines exercised
networkly_web/assistant/tools.py,1562,_labor_day,False,1,1,All body lines exercised
networkly_web/assistant/tools.py,1566,_mlk_day,False,1,1,All body lines exercised
networkly_web/assistant/tools.py,1570,_memorial_day,False,1,1,All body lines exercised
networkly_web/assistant/tools.py,1574,_thanksgiving,False,1,1,All body lines exercised
networkly_web/assistant/tools.py,1578,_independence_day,False,1,1,All body lines exercised
networkly_web/assistant/tools.py,1582,_christmas,False,1,1,All body lines exercised
networkly_web/assistant/tools.py,1586,_new_year,False,1,1,All body lines exercised
networkly_web/assistant/tools.py,1606,_lunar_new_year,False,4,4,All body lines exercised
networkly_web/assistant/tools.py,1623,_blackout_facts,False,4,4,All body lines exercised
networkly_web/assistant/tools.py,1656,_date_facts,False,26,24,Some body lines exercised
networkly_web/assistant/tools.py,1745,_log_touch,False,19,19,All body lines exercised
networkly_web/assistant/tools.py,1822,_track_opportunity,False,31,27,Some body lines exercised
networkly_web/assistant/tools.py,1932,save_memory,False,10,9,Some body lines exercised
networkly_web/assistant/tools.py,1966,_remember,False,8,8,All body lines exercised
networkly_web/assistant/tools.py,1985,_parse_clock,False,7,5,Some body lines exercised
networkly_web/assistant/tools.py,1995,_add_calendar_event,False,31,31,All body lines exercised
networkly_web/assistant/tools.py,2064,_add_contact,False,20,20,All body lines exercised
networkly_web/assistant/tools.py,2188,_override_note,False,5,5,All body lines exercised
networkly_web/assistant/tools.py,2213,_set_contact_status,False,37,35,Some body lines exercised
networkly_web/assistant/tools.py,2318,_blank,False,1,1,All body lines exercised
networkly_web/assistant/tools.py,2322,_int_setting,False,7,7,All body lines exercised
networkly_web/assistant/tools.py,2332,_csv_setting,False,11,10,Some body lines exercised
networkly_web/assistant/tools.py,2358,_bool_setting,False,6,4,Some body lines exercised
networkly_web/assistant/tools.py,2367,_setting_display,False,14,14,All body lines exercised
networkly_web/assistant/tools.py,2386,_apply_setting,False,63,54,Some body lines exercised
networkly_web/assistant/tools.py,2489,_update_settings,False,14,13,Some body lines exercised
networkly_web/assistant/tools.py,2573,execute,False,25,24,Some body lines exercised
networkly_web/assistant/views.py,74,_display_messages,False,20,20,All body lines exercised
networkly_web/assistant/views.py,119,_message_page,False,2,2,All body lines exercised
networkly_web/assistant/views.py,144,_current_conversation,False,8,8,All body lines exercised
networkly_web/assistant/views.py,166,_thread_rows,False,20,20,All body lines exercised
networkly_web/assistant/views.py,234,_decorate_drafts,False,16,16,All body lines exercised
networkly_web/assistant/views.py,291,_draft_segments,False,6,6,All body lines exercised
networkly_web/assistant/views.py,314,_conversations,False,1,1,All body lines exercised
networkly_web/assistant/views.py,341,_history_context,False,8,8,All body lines exercised
networkly_web/assistant/views.py,365,_context,False,1,1,All body lines exercised
networkly_web/assistant/views.py,391,_posted_int,False,5,3,Some body lines exercised
networkly_web/assistant/views.py,399,_posted_conversation_id,False,1,1,All body lines exercised
networkly_web/assistant/views.py,410,_about_prefill,False,27,27,All body lines exercised
networkly_web/assistant/views.py,495,chat,False,7,7,All body lines exercised
networkly_web/assistant/views.py,515,send,False,24,22,Some body lines exercised
networkly_web/assistant/views.py,555,_editable_message_id,False,7,7,All body lines exercised
networkly_web/assistant/views.py,583,_sse,False,5,5,All body lines exercised
networkly_web/assistant/views.py,600,_sse.frames,False,18,16,Some body lines exercised
networkly_web/assistant/views.py,673,stream,False,4,4,All body lines exercised
networkly_web/assistant/views.py,684,_messages_after,False,1,1,All body lines exercised
networkly_web/assistant/views.py,708,edit_message,False,17,17,All body lines exercised
networkly_web/assistant/views.py,746,edit_message.prepare_turn,False,14,13,Some body lines exercised
networkly_web/assistant/views.py,796,history_fragment,False,13,11,Some body lines exercised
networkly_web/assistant/views.py,826,credits_fragment,False,2,2,All body lines exercised
networkly_web/assistant/views.py,847,new_conversation,False,2,2,All body lines exercised
networkly_web/assistant/views.py,856,rename_conversation,False,4,4,All body lines exercised
networkly_web/assistant/views.py,871,move_conversation,False,6,6,All body lines exercised
networkly_web/assistant/views.py,891,create_folder,False,5,5,All body lines exercised
networkly_web/assistant/views.py,901,rename_folder,False,7,7,All body lines exercised
networkly_web/assistant/views.py,915,delete_folder,False,6,6,All body lines exercised
networkly_web/assistant/views.py,956,delete_conversation,False,10,10,All body lines exercised
networkly_web/assistant/views.py,994,log_draft_touch,False,20,19,Some body lines exercised
networkly_web/assistant/views.py,1062,feedback,False,6,6,All body lines exercised
networkly_web/assistant/views.py,1098,forget_memory,False,3,3,All body lines exercised
networkly_web/assistant/views.py,1113,remember_fact,False,8,8,All body lines exercised
networkly_web/assistant/views.py,1143,_memory_panel,False,1,1,All body lines exercised
networkly_web/billing/admin.py,32,CreditLedgerAdmin.has_change_permission,False,1,1,All body lines exercised
networkly_web/billing/admin.py,35,CreditLedgerAdmin.has_delete_permission,False,1,1,All body lines exercised
networkly_web/billing/admin.py,50,ProcessedStripeEventAdmin.has_change_permission,False,1,1,All body lines exercised
networkly_web/billing/admin.py,53,ProcessedStripeEventAdmin.has_delete_permission,False,1,1,All body lines exercised
networkly_web/billing/admin.py,56,ProcessedStripeEventAdmin.has_add_permission,False,1,1,All body lines exercised
networkly_web/billing/admin.py,72,ProWaitlistAdmin.has_add_permission,False,1,1,All body lines exercised
networkly_web/billing/credits.py,77,_plan_of,False,2,2,All body lines exercised
networkly_web/billing/credits.py,82,_plan_config,False,4,4,All body lines exercised
networkly_web/billing/credits.py,95,_plan_config._int_or_default,False,2,2,All body lines exercised
networkly_web/billing/credits.py,107,plan_config,False,1,1,All body lines exercised
networkly_web/billing/credits.py,114,rescan_threads_per_credit,False,2,2,All body lines exercised
networkly_web/billing/credits.py,122,_resolved_zone,False,9,7,Some body lines exercised
networkly_web/billing/credits.py,141,_user_localdate,False,2,2,All body lines exercised
networkly_web/billing/credits.py,146,_period_for,False,1,1,All body lines exercised
networkly_web/billing/credits.py,150,_local_midnight,False,1,1,All body lines exercised
networkly_web/billing/credits.py,161,_day_window,False,4,4,All body lines exercised
networkly_web/billing/credits.py,184,next_refill_date,False,4,3,Some body lines exercised
networkly_web/billing/credits.py,196,_raw_balance,False,2,2,All body lines exercised
networkly_web/billing/credits.py,231,daily_spent,False,3,3,All body lines exercised
networkly_web/billing/credits.py,247,month_usage,False,5,5,All body lines exercised
networkly_web/billing/credits.py,268,ensure_monthly_grant,False,15,13,Some body lines exercised
networkly_web/billing/credits.py,325,reconcile_plan_grant,False,25,20,Some body lines exercised
networkly_web/billing/credits.py,424,balance,False,3,3,All body lines exercised
networkly_web/billing/credits.py,438,can_spend,False,4,4,All body lines exercised
networkly_web/billing/credits.py,457,spend,False,5,5,All body lines exercised
networkly_web/billing/credits.py,482,_spend_clamped,False,16,15,Some body lines exercised
networkly_web/billing/credits.py,538,refund,False,12,12,All body lines exercised
networkly_web/billing/credits.py,607,affordable_residue_threads,False,10,9,Some body lines exercised
networkly_web/billing/credits.py,635,grant_purchase,False,3,3,All body lines exercised
networkly_web/billing/credits.py,668,autopilot_rows_per_credit,False,2,2,All body lines exercised
networkly_web/billing/credits.py,673,affordable_autopilot_rows,False,10,9,Some body lines exercised
networkly_web/billing/credits.py,693,spend_autopilot,False,5,4,Some body lines exercised
networkly_web/billing/credits.py,710,spend_rescan,False,5,5,All body lines exercised
networkly_web/billing/job_budget.py,36,_positive_integer,False,3,3,All body lines exercised
networkly_web/billing/job_budget.py,42,_owner,False,4,4,All body lines exercised
networkly_web/billing/job_budget.py,49,reserve_job,False,34,32,Some body lines exercised
networkly_web/billing/job_budget.py,101,_finish_locked,False,12,12,All body lines exercised
networkly_web/billing/job_budget.py,123,JobBudget.__init__,False,4,4,All body lines exercised
networkly_web/billing/job_budget.py,129,JobBudget.start_unit,False,16,16,All body lines exercised
networkly_web/billing/job_budget.py,154,JobBudget.complete_unit,False,14,13,Some body lines exercised
networkly_web/billing/job_budget.py,173,JobBudget.finish,False,7,6,Some body lines exercised
networkly_web/billing/job_budget.py,183,reconcile_job_reservations,False,20,18,Some body lines exercised
networkly_web/billing/models.py,141,CreditLedger.__str__,False,2,0,Body not exercised
networkly_web/billing/models.py,248,ProWaitlist.__str__,False,1,0,Body not exercised
networkly_web/billing/models.py,275,ProcessedStripeEvent.__str__,False,1,0,Body not exercised
networkly_web/billing/stripe_gateway.py,112,is_configured,False,1,1,All body lines exercised
networkly_web/billing/stripe_gateway.py,119,create_checkout_session,False,4,4,All body lines exercised
networkly_web/billing/stripe_gateway.py,157,handle_webhook_event,False,35,34,Some body lines exercised
networkly_web/billing/stripe_gateway.py,267,_mark_processed,False,2,2,All body lines exercised
networkly_web/billing/views.py,34,checkout,False,20,20,All body lines exercised
networkly_web/billing/views.py,72,webhook,False,9,9,All body lines exercised
networkly_web/billing/views.py,110,_waitlist_throttled,False,2,2,All body lines exercised
networkly_web/billing/views.py,142,waitlist_join,False,23,23,All body lines exercised
networkly_web/capture/appmail.py,195,_domain_of,False,1,1,All body lines exercised
networkly_web/capture/appmail.py,199,_suffix_match,False,4,4,All body lines exercised
networkly_web/capture/appmail.py,206,sender_kind,False,10,10,All body lines exercised
networkly_web/capture/appmail.py,223,firm_own_sender,False,6,6,All body lines exercised
networkly_web/capture/appmail.py,430,event_label,False,1,1,All body lines exercised
